model,ell_over_ell_ext,omega_M,strict_controls,delta_Rgg_real,delta_Rgg_imag,delta_Rgg_abs
hayward,0.9,0.125,1,0.3374309505625146,-1.0711075006247794e-06,0.3374309505642146
hayward,0.9,0.1375,1,0.3364742491215038,-2.4418907281220648e-06,0.33647424913036456
hayward,0.9,0.15000000000000002,1,0.33104747339970525,-5.31358887456701e-06,0.331047473442349
hayward,0.9,0.1625,1,0.321341869665058,-1.1118004527133074e-05,0.32134186985739216
hayward,0.9,0.17500000000000002,1,0.3075122481174502,-2.2491174545002934e-05,0.30751224893994256
hayward,0.9,0.1875,1,0.2895599540444565,-4.418880328960206e-05,0.28955995741621127
hayward,0.9,0.2,1,0.2676074720009987,-8.464697708132629e-05,0.26760748538835016
hayward,0.9,0.21250000000000002,1,0.24166435072125925,-0.0001585796170178247,0.24166440275105214
hayward,0.9,0.225,1,0.21165716078138902,-0.00029138161063679835,0.2116573613491432
hayward,0.9,0.23750000000000002,1,0.17753289219876717,-0.0005264479088702423,0.1775336727493121
hayward,0.9,0.25,1,0.13907275674162667,-0.000937311715127509,0.13907591531594168
hayward,0.9,0.2625,1,0.09594930453129291,-0.0016481732851775788,0.09596345927079097
hayward,0.9,0.275,1,0.04772106406004365,-0.002868022095277256,0.04780717002460811
hayward,0.9,0.2875,1,-0.0063188548122679045,-0.004948192081838276,0.008025741773648606
hayward,0.9,0.30000000000000004,1,-0.06711804076147554,-0.0084806148850462,0.067651697868476
hayward,0.9,0.3125,1,-0.13593436202641798,-0.014463400118220004,0.13670164857275494
hayward,0.9,0.325,1,-0.2144431043942695,-0.024583183924939522,0.21584758037591936
hayward,0.9,0.3375,1,-0.30462988127147295,-0.04168917735126926,0.3074692701258083
hayward,0.9,0.35,1,-0.40851603822238736,-0.07054853525990712,0.4145629618191107
hayward,0.9,0.36250000000000004,1,-0.5272592535992611,-0.11893794054495632,0.5405076819131486
hayward,0.9,0.375,1,-0.6587101840897409,-0.19875777360332159,0.6880434282741822
hayward,0.9,0.38750000000000007,1,-0.7925354602194292,-0.32560181574336644,0.8568132807797739
hayward,0.9,0.4,1,-0.9034066466354729,-0.5126679603563659,1.0387357733134575
hayward,0.9,0.4125,1,-0.9499462978021186,-0.7541759891027429,1.212921840535099
hayward,0.9,0.42500000000000004,1,-0.8960113802574281,-1.0074852582228053,1.3482814762085453
hayward,0.9,0.4375,1,-0.7485722587550078,-1.2075726690216995,1.4207716838203686
hayward,0.9,0.45000000000000007,1,-0.5604514763955915,-1.3163084013678656,1.430654977590902
hayward,0.9,0.4625,1,-0.3860193387010685,-1.34380075629053,1.3981457014410947
hayward,0.9,0.475,1,-0.25040762080318535,-1.3225905542021263,1.3460868287822296
hayward,0.9,0.48750000000000004,1,-0.15467703221574836,-1.2806464866045286,1.2899536456584766
hayward,0.9,0.5,1,-0.09053301942931224,-1.2342934234497545,1.237609180144646
hayward,0.9,0.5125000000000001,1,-0.0487862259242941,-1.1910458332785712,1.1920445766875425
hayward,0.9,0.525,1,-0.02218743927901079,-1.1535500079933256,1.1537633654277473
hayward,0.9,0.5375,1,-0.005616126682407185,-1.1222289089625659,1.12224296165769
hayward,0.9,0.55,1,0.004400393220332144,-1.096556977624009,1.0965658067970179
hayward,0.9,0.5625,1,0.010131512466337367,-1.0757168019243046,1.075764512096913
hayward,0.9,0.5750000000000001,1,0.01308427266004597,-1.0588900149653033,1.0589708503940336
hayward,0.9,0.5875,1,0.014248382499237489,-1.0453097345147961,1.0454068382573543
hayward,0.9,0.6,1,0.014247246860918161,-1.034337053250849,1.034435171371684
hayward,0.9,0.6125,1,0.013497665118557198,-1.025448535280548,1.0255373642499204
hayward,0.9,0.625,1,0.012242864351542426,-1.0182011250149916,1.0182747265396137
hayward,0.9,0.6375,1,0.01060189799804262,-1.0122660177501785,1.0123215353497947
hayward,0.9,0.65,1,0.008621195344617371,-1.0073956160776094,1.00743250508486
hayward,0.9,0.6625,1,0.006251155765832905,-1.0034417729793443,1.0034612442482962
hayward,0.9,0.675,1,0.003402628437702948,-1.0004334105521122,1.0004391969676198
hayward,0.9,0.6875,1,5.9619867757605693e-05,-0.9986198947033482,0.9986198964830688
hayward,0.9,0.7000000000000001,1,-0.00345751694328722,-0.9984769925206913,0.9984829788316762
hayward,0.9,0.7125,1,-0.006135049054376063,-1.0002267938197638,1.0002456087890932
hayward,0.9,0.725,1,-0.0068356963685555355,-1.002944229966551,1.0029675244832412
hayward,0.9,0.7375,1,-0.005700617127663565,-1.0050422569865938,1.0050584238562168
hayward,0.9,0.75,1,-0.0038976941569039414,-1.0058604296534603,1.0058679813784634
hayward,0.9,0.7625000000000001,1,-0.0022912329094647854,-1.0057253071894223,1.0057279171174993
hayward,0.9,0.775,1,-0.0011302258682404642,-1.0051425269891414,1.0051431624264426
hayward,0.9,0.7875,1,-0.00036127054273615844,-1.0044252633018995,1.0044253282725875
hayward,0.9,0.8,1,0.00011669665241298421,-1.003717574263594,1.0037175810474288
hayward,0.97,0.1,1,0.3255397958917967,-8.860625344553341e-08,0.32553979589180876
hayward,0.97,0.1125,1,0.33390498538679414,-2.4437964596391026e-07,0.33390498538688357
hayward,0.97,0.125,1,0.3374304401623164,-6.25818764143915e-07,0.33743044016289675
hayward,0.97,0.1375,1,0.33647466657041036,-1.5071494985363643e-06,0.3364746665737858
hayward,0.97,0.15000000000000002,1,0.3310498423526038,-3.4460256792545607e-06,0.33104984237053936
hayward,0.97,0.1625,1,0.32134776783111807,-7.539075782547755e-06,0.32134776791955444
hayward,0.97,0.17500000000000002,1,0.3075239821936,-1.58752589872746e-05,0.3075239826033629
hayward,0.97,0.1875,1,0.2895807466170872,-3.2336569715241126e-05,0.28958074842254866
hayward,0.97,0.2,1,0.2676416767863481,-6.399002168994139e-05,0.26764168443598413
hayward,0.97,0.21250000000000002,1,0.24171761576877865,-0.00012344971795164028,0.24171764729281925
hayward,0.97,0.225,1,0.21173651422004003,-0.00023293285455580626,0.21173664234555137
hayward,0.97,0.23750000000000002,1,0.17764663857054458,-0.0004311012312538942,0.17764716165389552
hayward,0.97,0.25,1,0.13922990204076235,-0.0007845552481907658,0.139232112492836
hayward,0.97,0.2625,1,0.09615823283546543,-0.0014074623971462863,0.09616853275598501
hayward,0.97,0.275,1,0.04798671386897757,-0.002494582676486057,0.04805151038909129
hayward,0.97,0.2875,1,-0.006000517051088394,-0.004377551685307957,0.007427594741095202
hayward,0.97,0.30000000000000004,1,-0.06677017226486326,-0.00762194367043767,0.0672037940119071
hayward,0.97,0.3125,1,-0.1356176995735905,-0.013192969047914005,0.13625789837632116
hayward,0.97,0.325,1,-0.21428827298674236,-0.02274170074078885,0.21549164459956263
hayward,0.97,0.3375,1,-0.30489152127253005,-0.039093518341581035,0.30738761022559313
hayward,0.97,0.35,1,-0.4096560067814936,-0.06704420514137965,0.41510597362022933
hayward,0.97,0.36250000000000004,1,-0.5300480294764018,-0.11454793315944567,0.5422841898330777
hayward,0.97,0.375,1,-0.6642617481975379,-0.19402131625258962,0.6920172983956663
hayward,0.97,0.38750000000000007,1,-0.8019914529053543,-0.32214949811358107,0.8642746031604037
hayward,0.97,0.4,1,-0.9167505857584408,-0.5136271083392498,1.0508303587684285
hayward,0.97,0.4125,1,-0.9640759604519904,-0.7629552691932373,1.2294483316964373
hayward,0.97,0.42500000000000004,1,-0.9048751528258627,-1.0240521372233429,1.3665583858559884
hayward,0.97,0.4375,1,-0.7479877766797474,-1.2266064983487432,1.4366799281167941
hayward,0.97,0.45000000000000007,1,-0.5518606747143375,-1.3316370468104717,1.4414601724412224
hayward,0.97,0.4625,1,-0.37383980278734796,-1.3529353677210234,1.4036346773211696
hayward,0.97,0.475,1,-0.23819021590704725,-1.3262753015022475,1.3474942502024723
hayward,0.97,0.48750000000000004,1,-0.144112771794214,-1.280647864668392,1.288730943321345
hayward,0.97,0.5,1,-0.08205352190462989,-1.23216865479814,1.2348977181629301
hayward,0.97,0.5125000000000001,1,-0.042247269734887904,-1.187857489791408,1.1886085343180055
hayward,0.97,0.525,1,-0.017259786743198724,-1.1499426496562128,1.1500721706644206
hayward,0.97,0.5375,1,-0.001956386751494541,-1.1185644747085295,1.1185661855827262
hayward,0.97,0.55,1,0.007089373781830055,-1.0930227317476044,1.0930457224369043
hayward,0.97,0.5625,1,0.012087632146228738,-1.0723967326435908,1.0724648539861583
hayward,0.97,0.5750000000000001,1,0.014490078927115568,-1.0558084825050071,1.0559079098656472
hayward,0.97,0.5875,1,0.015239749384799162,-1.042457682669613,1.042569072108995
hayward,0.97,0.6,1,0.01492218104744475,-1.0316872058272277,1.0317951163650685
hayward,0.97,0.6125,1,0.013923202777862187,-1.02296401297152,1.023058760487583
hayward,0.97,0.625,1,0.01245976643951896,-1.0158402103055817,1.0159166199316831
hayward,0.97,0.6375,1,0.010626273408281595,-1.0099845705231598,1.0100404696750518
hayward,0.97,0.65,1,0.008441742739350278,-1.0051491531679113,1.0051846015208583
hayward,0.97,0.6625,1,0.005819755889992839,-1.0011909167860282,1.0012078312785346
hayward,0.97,0.675,1,0.0026158614614222864,-0.9981636383434773,0.9981670659976082
hayward,0.97,0.6875,1,-0.0012562189523653289,-0.9964029928268419,0.9964037847179946
hayward,0.97,0.7000000000000001,1,-0.00547809336983085,-0.9965976034577059,0.9966126593238777
hayward,0.97,0.7125,1,-0.008737507675156575,-0.999211133139878,0.9992493345662294
hayward,0.97,0.725,1,-0.009364995979781632,-1.0030835313524755,1.0031272471726875
hayward,0.97,0.7375,1,-0.007535069907768588,-1.0059514188499221,1.0059796391402196
hayward,0.97,0.75,1,-0.004972580601087601,-1.0069642295847672,1.0069765072835999
hayward,0.97,0.7625000000000001,1,-0.0028352037567968003,-1.0067154008473427,1.0067193932191674
hayward,0.97,0.775,1,-0.00136338248529147,-1.0059369350114113,1.0059378589316308
hayward,0.97,0.7875,1,-0.00042539094151888834,-1.0050343215854871,1.0050344116109922
hayward,0.97,0.8,1,0.00014027605464622672,-1.0041751698972023,1.0041751796949807
